"cnpj_basico","cnae_principal","cep","bairro","municipio","capital_social"
"18208073","01","165","DA GRECIA","RUA","0.0"
"18208086","63","LOTE 8","HUMBERTO ROVIGATTI","RUA","0.0"
"18208103","00","7","TENENTE ELEUSIPO OSCAR DE OLIVEIRA","RUA","0.0"
"18208118","00","130","PEDRO PAES DE AZEVEDO","AVENIDA","0.0"
"14893723","63","356","PROFESSOR JOSE MUNHOZ","AVENIDA","0.0"
"09195794","01","217","ESTRADA PARIPIRANGA A SIMAO DIAS","RUA","0.0"
"18208154","01","285","MONSENHOR JOAO LUIS","RUA","0.0"
"18208167","01","1013","TRES DE MAIO","RUA","0.0"
"18208180","67","94","ENGENHEIRO KONRADO DOOR","RUA","0.0"
"18208191","63","SN","BARAO DE CAMACARI","RUA","0.0"
"18208202","00","884","PROFESSOR FLAVIANO DE MELO","RUA","0.0"
"18208216","00","499","URANDI","RUA","0.0"
"18208227","00","100","MORRADOS","RUA","0.0"
"18208236","01","276","L (LOT CLEBER L GALLY)","RUA","0.0"
"18208247","75","222","Rio de Janeiro","RUA","0.0"
"18208262","67","2495","15 DE NOVEMBRO","AVENIDA","0.0"
"18208274","01","32","ROD RN 160","ACESSO","0.0"
"18208286","00","515","KULUENE","RUA","0.0"
"18208295","01","700","SAO JOAO","RUA","0.0"
"18208312","01","444","ESMERALDA","RUA","0.0"
"18208323","63","290","HENRIQUE STORT","RUA","0.0"
"18208338","00","26","QUADRA 20","QUADRA","0.0"
"18208350","00","SN","RIO BRANCO","RUA","0.0"
"18208364","00","330","JOSE DE SA","RUA","0.0"
"18208376","01","1821","GUILHERME LAHM","RUA","0.0"
"18208385","63","377","MARECHAL DEODORO","RUA","0.0"
"18208394","00","553","ITAGI","RUA","0.0"
"18208407","67","502","VISCONDE DE SANTA CRUZ","RUA","0.0"
"18208419","63","263","PAULO CESAR ERTHAL","RUA","0.0"
"18208434","01","420","do Nadir","RUA","0.0"
"18208445","01","19600","CORONEL SEZEFREDO FAGUNDES","AVENIDA","0.0"
"18208456","00","17","ANAROLINA SILVEIRA SANTOS","ESTRADA","0.0"
"18208466","00","274","VINICIUS DE MORAES","RUA","0.0"
"18208480","63","SN","PR 420","RODOVIA","0.0"
"10720629","00","202","BRAGA","RUA","0.0"
"18208508","67","123","RUBENS GALVAO DE FRANCA","RUA","0.0"
"18208517","01","14","JOSE JULIO DA SILVA","RUA","0.0"
"18208527","01","77","JOSE SOARES PALHETA","RUA","0.0"
"18208539","01","71","VIRIATO","TRAVESSA","0.0"
"18208550","63","251","JOSE DO PATROCINIO","RUA","0.0"
"18208562","01","sn","Sao Jose","RUA","0.0"
"18208574","67","1197","MIRO VETORAZZO","AVENIDA","0.0"
"18208584","75","25","4","RUA","0.0"
"18208601","67","24","SAO JOSE","RUA","0.0"
"18208614","01","212","GUARUJA","RUA","0.0"
"18208625","01","SN","AV EGIDIO COELHO","RUA","0.0"
"18208638","67","304","BOCAINA DE MINAS","RUA","0.0"
"18208653","63","5700","MUNICIPAL DO VARJAO","ESTRADA","0.0"
"18208663","63","493","VINTE E OITO DE ABRIL","AVENIDA","0.0"
"18208672","67","400","PAULO AFFONSO TRISTAO","RUA","0.0"
"18208685","63","231","PROFESSOR JUVENTINO NUNES","RUA","0.0"
"18208695","01","550","ALBERT SABIN","RUA","0.0"
"18208709","01","11","DOUTOR JOAO BATISTA MARQUES DA SILVA FILHO","RUA","0.0"
"11468462","01","318","BENVENUTO MORESCO BORTOLON","RUA","0.0"
"18208734","00","287","FRANCISCO ROQUE DE OLIVEIRA","RUA","0.0"
"15185802","00","3631","DO CURSINO","AVENIDA","0.0"
"18208753","00","1456","BARAO AQUIRAZ","RUA","0.0"
"18208770","01","46","AMOREIRA","RUA","0.0"
"18208781","01","223","SANTA MARTA","RUA","0.0"
"63232961","00","138","ALCENOR CANDEIRA","RUA","0.0"
"18208807","00","75","CEICINHA VIEIRA","RUA","0.0"
"18208820","63","6","FERNANDO LOBO","RUA","0.0"
"18208833","00","164","PRINCIPAL - CONDOMINIO BOINAS PRETAS","AVENIDA","0.0"
"18208848","00","1218","JORGE BARROS","AVENIDA","0.0"
"18208858","00","696","RIO HIPIAUGUI","RUA","0.0"
"18208870","00","S/N","BARAO DO RIO BRANCO","RUA","0.0"
"18208882","00","1250","SENADOR CANDIDO FERRAZ","RUA","0.0"
"18208895","00","160","LAERTE CEARENSE","RUA","0.0"
"18208908","01","1551","FRANCISCO CORDEIRO","RUA","0.0"
"18208917","00","37","DAS CODORNAS","RUA","0.0"
"15087132","01","32","ORMECINDA CORREIA LEITE","AVENIDA","0.0"
"18208946","63","1726","PIMENTA DE PADUA","RUA","0.0"
"14942935","01","11","EDGARD SANTOS","AVENIDA","0.0"
"18208966","01","86","NECO GAMELEIRA","AVENIDA","0.0"
"18208978","75","230","SENADOR FELICIO DOS SANTOS","RUA","0.0"
"18208993","00","832","PADRE ROLIM","RUA","0.0"
"18209009","01","2685","CARLOS LINS CORTES","AVENIDA","0.0"
"18209020","01","116","IBIRA","RUA","0.0"
"18209032","67","140","CASTELO DE ARRAIOLOS","RUA","0.0"
"18209044","63","730","JOAO ALFREDO","RUA","0.0"
"18209054","63","183","GETULIO VARGAS","AVENIDA","0.0"
"18209066","01","110","TREIS DE MAIO","RUA","0.0"
"18209079","00","SN","ARY PARREIRA","RUA","0.0"
"18209091","00","13","MORRO VERMELHO","RUA","0.0"
"18209104","01","213","MAJOR RUDGE","RUA","0.0"
"18209117","63","536","DOUTOR AUGUSTO LOBO DE MOURA","RUA","0.0"
"18209131","00","S/N","MANOEL RODRIGUES PEREIRA","RUA","0.0"
"18209145","01","357","CURIO","RUA","0.0"
"18209156","00","178","JAIME JOSE DO NASCIMENTO FEITOSA","RUA","0.0"
"18209169","00","546","IMPERADOR","AVENIDA","0.0"
"18209181","01","195","OSWALDO BRANDAO","RUA","0.0"
"18209192","01","48","PEDRO VASCONCELOS","RUA","0.0"
"04901768","63","1786","MARIA LUIZA AMERICANO","AVENIDA","0.0"
"18209217","00","1142","MATO GROSSO","RUA","0.0"
"18209229","67","862","RIO DE JANEIRO","RUA","0.0"
"18209243","01","61","ADRIANO CARVALHO DOS SANTOS","RUA","0.0"
"18209259","00","263","GENERAL FLORES","RUA","0.0"
"18209272","67","435","DE BONSUCESSO","RUA","0.0"
"18209282","00","07","C","RUA","0.0"
"18209292","01","54","CORONEL JOSE GARCIA","RUA","0.0"
"18209309","01","63","EDUARDO PEREIRA","RUA","0.0"
"18209319","01","27","ITUPEVA","RUA","0.0"
"18209330","00","238","MAURICIO JACQUEY","RUA","0.0"
"58279696","01","200","CAPITAO LUIS RAMOS","RUA","0.0"
"18209350","00","315","ALDERICO MESQUITA MAGALHAES","AVENIDA","0.0"
"14527513","00","233","BELO HORIZONTE","RUA","0.0"
"18209372","00","461","RONAN ALVES CORREA","RUA","0.0"
"18209383","63","12","MINHA CIDADE","RUA","0.0"
"12932879","00","170 A","ANTONIO GUENA","RUA","0.0"
"18209407","63","320","Maria Cristina Castro Pinto","RUA","0.0"
"18209420","67","151","PADRE ILDEFONSO PENALBA","RUA","0.0"
"00959052","01","1380","JOAO CORREA","AVENIDA","0.0"
"18209448","63","318","FLORIANO PEIXOTO","AVENIDA","0.0"
"18174584","01","390","VALDEMIR SERAFIM","RUA","0.0"
"18209468","63","118","JOAQUIM LEITE","AVENIDA","0.0"
"18209481","00","353","FREI GABRIEL","RUA","0.0"
"18209492","01","60","CONSTANTINO DIAS LOPES","RUA","0.0"
"68605278","01","2550","AYRTON SENNA","AVENIDA","0.0"
"18209516","01","901","DO PEDROSO","ESTRADA","0.0"
"18209527","63","450","PEDRO GALHARDI","RUA","0.0"
"73322240","00","12","ALBERTO DE CAMPOS","RUA","0.0"
"18209558","01","1821","ARTHUR MANOEL IWERSEN","RUA","0.0"
"18209567","63","45","JENI DAVI BACHA","RUA","0.0"
"18209576","00","112","PRESIDENTE GETULIO VARGAS","RUA","0.0"
"18209588","00","1029","MIGUEL COSTA","TRAVESSA","0.0"
"18209599","63","27","NOEL NUTELS","AVENIDA","0.0"
"18209612","00","120","LAFAYETE CORTES","RUA DE PEDESTRE","0.0"
"16749776","63","241","AMORIM","RUA","0.0"
"59947465","00","83","JOSE LEMONDES","RUA","0.0"
"18209646","00","SN","DESEMBARGADOR PONTES VIEIRA","PRACA","0.0"
"59947465","00","361","DOUTOR EMANUEL DIAS","RUA","0.0"
"18209669","00","614","JOSE BONIFACIO","RUA","0.0"
"18209683","63","160","ESPINOSA","RUA","0.0"
"18209694","00","300","EDITH MENDES DA GAMA E ABREU","RUA","0.0"
"18209706","63","86","RODOLFO GOMES","RUA","0.0"
"18209719","01","598","ANTONIO GUIMARAES","AVENIDA","0.0"
"18209732","00","72","NOVE DE JULHO","RUA","0.0"
"18209747","63","171","ISAIAS DA SILVA","RUA","0.0"
"18209758","00","227","BENJAMIN  CONSTANT","TRAVESSA","0.0"
"18209771","67","161","Frei Doroteu","RUA","0.0"
"18209782","67","09","JOAO BATISTA NOGUEIRA","RUA","0.0"
"18209794","00","186","GUAPOREMA","RUA","0.0"
"18209808","01","3700","PRESIDENTE KENNEDY","AVENIDA","0.0"
"18209823","01","177","SAO BENEDITO","RUA","0.0"
"18209831","01","57","DAS AMOREIRAS","RUA","0.0"
"18209840","00","05","DEODORO DA FONSECA","RUA","0.0"
"18209852","00","734","SANTOS DUMONT","AVENIDA","0.0"
"18209867","00","690","MARECHAL DEODORO","RUA","0.0"
"18209880","67","S N","MOTAS","ESTRADA","0.0"
"18209894","00","1465","BRIGADEIRO MANOEL RODRIGUES JORDAO","AVENIDA","0.0"
"18209907","01","294","CONTORNO","AVENIDA","0.0"
"18209920","63","402","JOAO RODRIGUES DE OLIVEIRA","RUA","0.0"
"18209930","63","26","SAO JOSE","TRAVESSA","0.0"
"18209944","63","368","SENADOR SALGADO FILHO","AVENIDA","0.0"
"18209958","00","220","LINDAURA MAGALHAES ALKIMIN","RUA","0.0"
"18209970","00","290","GONCALVES GATTO","AVENIDA","0.0"
"18209979","01","529","KANEDA","RUA","0.0"
"18209991","00","365","DO JAGUARE","ESTRADA","0.0"
"18210006","63","36","SILVA JARDIM","RUA","0.0"
"18210020","00","SN","LOCALIDADE MATA PASTOS","NUCLEO RURAL","0.0"
"18210030","00","606","UBATUBA","RUA","0.0"
"18210044","01","101","TRES LAGOAS","AVENIDA","0.0"
"18210056","01","270","FAUSTO MONTEIRO","PRACA","0.0"
"17187632","00","493","PACAEMBU","RUA","0.0"
"18210073","00","507","CRUZEIRO DO OESTE","RUA","0.0"
"18210087","67","134","SAO JOSE","RUA","0.0"
"18210099","63","S/N","BENJAMIN CONSTANT","RUA","0.0"
"08673990","01","2459","ANTONIO DE BARROS","RUA","0.0"
"18210124","67","1433","rua basilio serri","RUA","0.0"
"12406972","01","SN","SERRA DOURADO","AVENIDA","0.0"
"18210149","00","146","ENGENHEIRO SADY SOUZA","RUA","0.0"
"18210164","00","955","PADRE ANCHIETA","RUA","0.0"
"18210175","63","224","BIANOR DE OLIVEIRA","RUA","0.0"
"18210186","01","340","JOSE MISSALI","RUA","0.0"
"18210200","01","195","MAE APOLINARIA MATIAS BATISTA","RUA","0.0"
"18210210","01","S/N","BR 407","RODOVIA","0.0"
"18210224","01","4","FARMACEUTICO ERNESTO DE ALMEIDA","RUA","0.0"
"18210235","01","1526","PINHEIRO MACHADO","RUA","0.0"
"18210249","00","3545","MARECHAL FONTENELLE","AVENIDA","0.0"
"18210261","63","254","HANNIBAL PORTO","RUA","0.0"
"14666674","01","610","DO PRINCIPE","RUA","0.0"
"18210288","00","150","DAS TULIPAS","AVENIDA","0.0"
"18210301","01","350","PAPA JOAO XXIII","AVENIDA","0.0"
"18210315","01","SN","DO AMARELINHO","RUA","0.0"
"18210321","00","4","SN 11","TRAVESSA","0.0"
"18210329","01","3366","ANTONIO BERNARDES PINTO","RUA","0.0"
"18210343","75","214","PERGENTINO FIDELIS DE MIRANDA","RUA","0.0"
"18210357","67","1164","DAS FLORES","AVENIDA","0.0"
"18210370","63","905","GENERAL OSRIO","RUA","0.0"
"18210383","01","S/N","ARRAIAS A CONCEICAO","RODOVIA","0.0"
"18210395","00","169","PALMEIRINA","RUA","0.0"
"00029372","00","690","MARCOS PENTEADO DE ULHOA RODRIGUES","AVENIDA","0.0"
"18210416","01","441","SEBASTIAO MARTINS","RUA PRINCIPAL","0.0"
"18210429","01","S/N","RN 316","RODOVIA","0.0"
"18210442","63","331","CENTO E CINQUENTA E TRES","RUA","0.0"
"18210456","01","498","PADRE MARINO","RUA","0.0"
"17577605","01","42","ALM. CUSTODIO JOSE DE MELLO","RUA","0.0"
"18210480","67","37","PRINCIPAL","RUA","0.0"
"18210494","00","158","OLIDIO PAES","RUA","0.0"
"18210505","63","13","DEPUTADO SAMUEL LIBANIO","RUA","0.0"
"18210516","01","25","SAO PEDRO DO TURVO","RUA","0.0"
"18210530","01","737","COMANDANTE EZEQUIEL","RUA","0.0"
"18210543","00","318","JOAO PIZARRO","RUA","0.0"
"18210555","01","04","TORQUATO BAHIA","RUA","0.0"
"18210573","00","S/N","BR 158 KM 01","RODOVIA","0.0"
"18210584","01","0","ANTONIO DE AZEVEDO","RUA","0.0"
"18210596","00","422","SANTO IZIDRO","RUA","0.0"
"18210606","00","33","CAMBUQUIRA","RUA","0.0"
"18210618","63","8","COSME FERREIRA","AVENIDA","0.0"
"18210632","63","184","JOAQUIM CARDOSO DA CRUZ","RUA","0.0"
"15391780","01","2012","DAS NACOES","AVENIDA","0.0"
"18210661","63","178","HUGO RIBEIRO DA COSTA","RUA","0.0"
"18210671","00","441","KEPLER","RUA","0.0"
"18210681","00","429","20","RUA","0.0"
"18210692","01","545","RIO GRANDE DO NORTE","RUA","0.0"
"18210702","63","300","V-6","RUA","0.0"
"15160262","01","520D","APIUNA","RUA","0.0"
"14558952","00","S/N","PAULO FRANCISCO TORRES","AVENIDA","0.0"
"77013647","01","0","PR 281 - KM 01","RODOVIA","0.0"
"18210749","67","8","SANTOS DUMONT","PASSAGEM","0.0"
"18210761","01","56","RUA DO RIACHO","RUA","0.0"
"18210772","00","841","ENNES LOPES GARCIA","RUA","0.0"
"18210782","01","48","PRESIDENTE DUTRA","RUA","0.0"
"18210796","01","355","JOAO BATISTA FERNANDES","RUA","0.0"
"16422093","63","185","MARILDA","RUA","0.0"
"18210821","00","52","EUROPA","RUA","0.0"
"18210833","00","1317","MARIANA FURTADO LEITE","RUA","0.0"
"18210845","00","277","ANTONIA SALTAO DE ALMEIDA","RUA","0.0"
"18210854","01","0000","TRES IRMAOS","RUA","0.0"
"10269730","00","S/N","W 50","AVENIDA","0.0"
"18210883","01","453","MARECHAL FLORIANO","RUA","0.0"
"18210894","01","4","PRAIA DA TARTARUGA SNUMERO","PRAIA","0.0"
"18210907","63","245","PREFEITO JOSE MONTES PAIXAO","RUA","0.0"
"18210917","01","75","Serranos","RUA","0.0"
"18210931","00","315","LIDIA HIDALGO GRANATO","RUA","0.0"
"18210942","67","1031","FELICISSIMO DE AZEVEDO","RUA","0.0"
"06020603","00","236","GETULIO VARGAS","AVENIDA","0.0"
"18210970","63","1320","DOM XISTO ALBANO","RUA","0.0"
"18210981","00","55","APARICIO BORGES","RUA","0.0"
"18210995","67","1203","ARCHELAU DE ALMEIDA TORRES","AVENIDA","0.0"
"18211009","00","226","AUGUSTO PAULO DURKOPP","RUA","0.0"
"18211023","01","169","ESTRELA DOS VIAJANTES","RUA","0.0"
"18211036","01","450","AFRANIO PEIXOTO","RUA","0.0"
"47462411","00","1145","MARANHAO","RUA","0.0"
"18211063","01","26","SAO SEBASTIAO","RUA","0.0"
"18211076","01","1088","74 A","AVENIDA","0.0"
"18211092","63","611","MESQUITA PIMENTEL","RUA","0.0"
"18211103","01","187","Bento GonCalves","RUA","0.0"
"18211111","00","1436","RIO GRANDE DO NORTE","RUA","0.0"
"18211121","67","33","ROSA MISTICA","RUA","0.0"
"18211135","00","S/N","ARARAS","RUA","0.0"
"18211149","00","803","MIGUEL ESTEFNO","AVENIDA","0.0"
"18211159","00","297","PINTO DA FONSECA","RUA","0.0"
"18211170","01","61","JOSE ISIDORO MIRANDA","RUA","0.0"
"18211182","01","347","JOSE LUCIO JUNQUEIRA","RUA","0.0"
"18211192","00","154","DOS ESTADOS","AVENIDA","0.0"
"18211205","01","SN","125","RUA","0.0"
"18211217","01","27","MILDO CARDOSO CUNHA","RUA","0.0"
"18211229","00","32005","UNIAO E INDUSTRIA","ESTRADA","0.0"
"18211241","01","153","DR ALEXANDRE A M FERREIRA","RUA","0.0"
"18211255","63","63","24","RUA","0.0"
"13685598","63","12","SRTVS","SETOR","0.0"
"18211277","01","26","DOS IPES","RUA","0.0"
"18211291","63","244","FRANCISCO MARQUES","RUA","0.0"
"18211303","00","197","BRASIL","AVENIDA","0.0"
"18211319","00","0","FRANCISCO SILVERIO DE FARIA","AVENIDA","0.0"
"18211329","00","1292","DEMOSTENES","RUA","0.0"
"18211341","01","81","DAS ORQUIDEAS","RUA","0.0"
"18211353","00","510","SAO CIRILO","RUA","0.0"
"18211366","01","504","BENTO GONCALVES","RUA","0.0"
"18211379","63","320","ANTONIETA RODRIGUES VIANA","RUA","0.0"
"18211394","01","710","ANTONIO JOAO ALVES TORRES","RUA","0.0"
"18211404","67","01","Sao Jose Trizidela da Maioba","RUA","0.0"
"18211415","01","284","MARECHAL JOSE B. BORMANN - D","RUA","0.0"
"18211426","00","23","ESTACAO","RUA","0.0"
"15521726","63","900","ARQUIAS CORDEIRO","RUA","0.0"
"18211446","00","400","WALDIR GAIOSO","RUA","0.0"
"18211456","67","653","PRESIDENTE WASHINGTON LUIZ","AVENIDA","0.0"
"18211469","67","62","ANTONIO LOPES DE BRITO","RUA","0.0"
"18211483","00","15","JOAO DE SOUZA RIBEIRO","RUA","0.0"
"18211500","63","259","MAJOR FRANCA","RUA","0.0"
"18211512","01","205","MARQUES DE HERVAL","RUA","0.0"
"18211523","63","621","KENNEDY SAPORI","RUA","0.0"
"18211537","01","14","CATANARI","RUA","0.0"
"18211549","01","1144","FREDERICO GRULKE","AVENIDA","0.0"
"18211562","67","606","LEOPOLDO NUNES DO AMARAL PEREIRA","RUA","0.0"
"02158816","01","394","TIRADENTES","RUA","0.0"
"18211585","01","23","QN 16 CONJUNTO 13 LOTE","QUADRA","0.0"
"03276695","00","S/N","DAS PROENCAS A APIAI MIRIM","ESTRADA","0.0"
"18211610","00","115","Quintino Jose Silva","RUA","0.0"
"18211621","00","160","FLORES DA CUNHA","RUA","0.0"
"18211634","67","1075","SANTA FILOMENA","RUA","0.0"
"18211644","01","1493","DOUTOR JOSE DE PORCIUNCULA","RUA","0.0"
"18211660","67","295","ADEMAR DE BARROS","RUA","0.0"
"18211673","63","1500","BR 226","RODOVIA","0.0"
"18211686","00","840","EVANDRO LINS E SILVA","AVENIDA","0.0"
"18211695","01","275","BENEDITO RODRIGUES PINHEIRO","AVENIDA","0.0"
"18211707","01","518","SARANDI","AVENIDA","0.0"
"18187470","67","207","POVOA DE VARZIM","RUA","0.0"
"18211729","01","240","BORBA GATO","RUA","0.0"
"18211740","01","1442","JOAO GUALBERTO","AVENIDA","0.0"
"18211752","00","1162","ALESSANDRO VIRGILIO MERLI","RUA","0.0"
"18211765","67","259","WAGNER ESTELITA CAMPOS","RUA","0.0"
"18211777","00","S/N","AZIZ MARON","AVENIDA","0.0"
"18211790","63","57","VIEIRA FAZENDA","RUA","0.0"
"18211798","01","815","ATIBAIA","RUA","0.0"
"18211809","01","625","IRACEMA BRASIL DE SIQUEIRA","RUA","0.0"
"18211826","00","246","WAGNER JOSE MARINS","RUA","0.0"
"18211837","67","15","DIRCEU MORAIS DE SIQUEIRA","RUA","0.0"
"18211849","67","486","CASTELO BRANCO","RUA","0.0"
"18211860","63","38","HERMELINA MARIA DE BRITO","AVENIDA","0.0"
"18211872","00","334","Dona Francisca","RUA","0.0"
"18211883","01","1310","PLINIO BRASIL MILANO","AVENIDA","0.0"
"18211899","00","595","RINCAO DA QUERENCIA","RUA","0.0"
"18211910","63","10","DA PRAIA","RUA","0.0"
"18211923","63","54","CENTO E DOZE","RUA","0.0"
"18211935","00","003244","ANTONIO CARLOS MAGALHAES","AVENIDA","0.0"
"09064453","01","1440","VISCONDE DE NACAR","RUA","0.0"
"18211959","01","2561","17","AVENIDA","0.0"
"18211971","01","272","MARIA DE LOURDES S. CONSENTINO","RUA","0.0"
"18211981","00","20","11","RUA","0.0"
"18211996","01","2400","DO TINGUI","ESTRADA","0.0"
"18212008","01","334","DONA FRANCISCA","RUA","0.0"
"18212023","01","1300","BENTO GONCALVES","RUA","0.0"
"18212037","00","59","CAIXEIRO VIAJANTE","RUA","0.0"
"18212049","00","384","LAURO DA SILVA TORRES","AVENIDA","0.0"
"18212061","01","185","GOIAS","RUA","0.0"
"18212074","63","130A","ZADIR INDIO","RUA","0.0"
"18212089","00","74","RADIALISTA MARTIN LUTERO LIMA NUNES","RUA","0.0"
"18212097","67","35","GENERAL AMERICANO FREIRE","RUA","0.0"
"11089534","01","189","CAPITAO GERVASIO","RUA","0.0"
"06162037","00","63","DR. NELSON PAIM TERRA","RUA","0.0"
"18212135","01","1350","FRANCO GRILO","RUA","0.0"
"13266139","00","869","DAS CAMELIAS","RUA","0.0"
"18212155","63","100","ITABIRA","RUA","0.0"
"18212169","63","649","MATO GROSSO","AVENIDA","0.0"
"09195404","01","1011","DUQUE DE CAXIAS","AVENIDA","0.0"
"18212188","01","408","MONSENHOR MANCINI","AVENIDA","0.0"
"18212200","00","178","CORONEL VULPINO CUNHA","RUA","0.0"
"18212208","01","110","FERNANDO NERI","RUA","0.0"
"18212222","01","SN","FERNAO DIAS","RODOVIA","0.0"
"18212234","01","705","HUNGRIA","RUA","0.0"
"18212246","01","558","H","AVENIDA","0.0"
"18212251","67","470","DOUTOR LUIS ALVES PEREIRA","RUA","0.0"
"18212262","01","1136","NAIR LEONZIO COVOLAN","RUA","0.0"
"18212277","75","12","RUBENS ZARDIVAL (S NOVA)","3A TRAVESSA","0.0"
"18212286","00","49","JOAO ANTONIO ULIANI","RUA","0.0"
"15238020","00","157","PROF JOAQUIM SANTIAGO","RUA","0.0"
"18212312","63","177","VEREADOR CARLOS GOMES DANTAS","RUA","0.0"
"18212325","63","171","Narley Velasco Goncalves","RUA","0.0"
"18212336","75","SN","RUSSEAU","RUA","0.0"
"18212349","01","685","QUINTINO BOCAIUVA","RUA","0.0"
"18212360","01","SN","MANGALO","AVENIDA","0.0"
"18212374","00","S/N","BR-381 FERNAO DIAS","RODOVIA","0.0"
"18212382","01","100","JOSE CARLOS PACE","RUA","0.0"
"18212394","01","151","ISANGA","RUA","0.0"
"18212406","67","51","SAO JORGE","PARQUE","0.0"
"18212424","01","3620","PREFEITO NICOLAU FALCHETTO","AVENIDA","0.0"
"18212436","63","01","04-A CHACARA 01-A LT","RUA","0.0"
"18212446","01","250","ALBERT EINSTEIN","RUA","0.0"
"18212459","63","239","MARECHAL DEODORO","AVENIDA","0.0"
"18212470","00","340","SAO CRISTOVAO","RUA","0.0"
"18212484","67","889","NEREU RAMOS","RUA","0.0"
"18212496","00","354","ROSALVO JOSE DA SILVA","RUA","0.0"
"18212510","01","23","SEBASTIANA TENORIO CAVALCANTI","TRAVESSA","0.0"
"18212520","67","824","PEDRO DEL SANTORO","RUA","0.0"
"18212535","67","1069","MOINHO FABRINI","AVENIDA","0.0"
"18212550","00","001222","TANCREDO NEVES","AVENIDA","0.0"
"18212566","00","590","CORONEL LIBANIO LOBO","RUA","0.0"
"18212578","63","S/N","R-20, LOTE 42, QUADRA D, PROJETO QUERENCIA I","ESTRADA","0.0"
"18212592","63","SN","BR 230","RODOVIA","0.0"
"18212607","00","1290","LUIZ MAGRIN","RUA","0.0"
"18212619","01","625","MONSENHOR BARROS","RUA","0.0"
"18212630","63","893","COLISEU","RUA DE LIGACAO","0.0"
"18212641","01","12","AUGUSTO CARDOSO","RUA","0.0"
"18212652","00","107","TEN. SEVERINO ESPINHARA","TRAVESSA","0.0"
"18212666","01","274","CARAVELAS","RUA","0.0"
"18212680","63","16","JOSE COELHO","RUA","0.0"
"18212689","63","153","FREDERICO SIMOES","RUA","0.0"
"18212702","01","111","Leodato Rodrigues","RUA","0.0"
"18212716","00","341","CORONEL JOAQUIM ANTONIO DIAS","RUA","0.0"
"18212729","00","166","ESTADOS UNIDOS","RUA","0.0"
"18212740","00","640","AFONSO VAZ DE MELO","AVENIDA","0.0"
"18212754","01","311","ANTONIO MOREIRA DE SOUZA","RUA","0.0"
"18212767","00","1","PROFESSOR HERMANO LEOPOLDINO","AVENIDA","0.0"
"18212777","63","1394","OITO DE SETEMBRO","RUA","0.0"
"10333022","00","97","TAQUARY","AVENIDA","0.0"
"18212801","75","237","JULIO CESAR","RUA","0.0"
"18212813","01","751","ADOLFO RODRIGUES","AVENIDA","0.0"
"18212823","00","138","BEAUREPAIRE ROHAN","AVENIDA","0.0"
"18212835","00","541","HUMAITA","AVENIDA","0.0"
"18212848","63","SN","JARBAS PASSARINHO","RUA","0.0"
"18212858","01","96","MARACANA","AVENIDA","0.0"
"18212870","01","1181","MINUANO","RUA","0.0"
"18212881","63","254","JOAQUIM DAUDT","RUA","0.0"
"18212892","63","S/N","SC 290","RODOVIA","0.0"
"18212906","63","351","HANS PETER WIRTH","RUA","0.0"
"18212918","00","S/N","PRIMEIRA AVENIDA","AVENIDA","0.0"
"18212932","63","1964","JOSE MOREIRA","RUA","0.0"
"18212943","00","1084","BR 376 KM 332","RODOVIA","0.0"
"00084042","01","137","ANTONIETA PASQUARELLI PENTEADO","AVENIDA","0.0"
"18212966","01","476","DO ESCORREGO","BECO","0.0"
